Key,Course Code,Course Name,Year,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,Appropriateness Of Assessment Tools,Course Suggestions,Like,Dislike,Hosting Tools,Lecture Rating,Text Book Availability
64e5083c2e50abe298a9f592,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,4,NA,NA,notAppropriate,Good content,Enterprise method has been understood,The boundary is vast,good,good,available
64e5083c2e50abe298a9f595,20CS330,Object Oriented Programming,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Enterprise method has been understood,The boundary is vast,good,good,available
64e5083c2e50abe298a9f598,20CS330,Object Oriented Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nice,good understanding,Nothing to specify,,excellent,available
64e5083c2e50abe298a9f2bf,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,NA,good understanding,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f2cb,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Good,tutorials,Nope,good,good,available
64e5083c2e50abe298a9f2ce,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,No,Problem Solving,Nothing,good,excellent,available
64e5083c2e50abe298a9f2d6,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,Problem Solving,Nothing,excellent,good,available
64e5083c2e50abe298a9f2e1,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,We weren't aware of some concepts which wasn't taught due to short period,Strategies has been clearly understood,Not all concepts were taught due to lack of time,good,good,moreCopiesRequired
64e5083c2e50abe298a9f2e6,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,good,Problem Solving,good,average,good,notAvailable
64e5083c2e50abe298a9f2fb,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,good understanding,Nothing,good,good,available
64e5083c2e50abe298a9f2c7,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f2c9,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,had a good understanding of ALP,good understanding,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f2ca,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f2cd,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Teaching was excellent but strict.,Problem Solving,Lab sessions were so strict,good,good,Lack of text boo b
64e5083c2e50abe298a9f2d2,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Good content,tutorials,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f2d8,21CS360,Assembly Language Programming,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nothing,tutorials,Nothing,good,good,available
64e5083c2e50abe298a9f2da,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Strategies has been clearly understood,More advance content required,excellent,excellent,available
64e5083c2e50abe298a9f2e3,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,good understanding,good,good,good,available
64e5083c2e50abe298a9f2eb,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Perfect,tutorials,No,excellent,good,available
64e5083c2e50abe298a9f2fe,21CS360,Assembly Language Programming,2022-23,5,5,5,4,5,5,NA,NA,appropriate,No,Problem Solving,good,excellent,excellent,notAvailable
64e5083c2e50abe298a9f301,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Teaching was really good and excellent.,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f303,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,It would be applicable to reduce the CO based on time availability,Problem Solving,good,good,good,available
64e5083c2e50abe298a9f307,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,notAppropriate,Nothing,good understanding,Nothing,good,good,available
64e5083c2e50abe298a9f308,21CS360,Assembly Language Programming,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nothing,Problem Solving,Electronics related topic (Amplifier),good,good,moreCopiesRequired
64e5083c2e50abe298a9f313,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,No,Problem Solving,No,excellent,good,moreCopiesRequired
64e5083c2e50abe298a9f2c1,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,tutorial solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f2d7,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,changesRequired,The classes could have been more engaging rather than being just based on the construct of the flow of syllabus,Problem Solving,Nothing,average,good,available
64e5083c2e50abe298a9f2d9,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Better,Problem Solving,No,excellent,good,available
64e5083c2e50abe298a9f2db,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,None,Problem Solving,Nothing to specify,excellent,good,available
64e5083c2e50abe298a9f2de,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Best experience,tutorials,Nill,excellent,excellent,available
64e5083c2e50abe298a9f2e7,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,changesRequired,Teaching was really good,Problem Solving,Nope,excellent,good,available
64e5083c2e50abe298a9f2ed,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,4,NA,NA,changesRequired,Nothing,good understanding,-,good,good,available
64e5083c2e50abe298a9f2f1,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,changesRequired,None,Strategies has been clearly understood,Nothing to specify,excellent,excellent,available
64e5083c2e50abe298a9f2ff,21CS360,Assembly Language Programming,2022-23,5,5,5,4,5,5,NA,NA,appropriate,No,Enterprise method has been understood,No,excellent,excellent,notAvailable
64e5083c2e50abe298a9f306,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Good,Problem Solving,Getting marks is a bit difficult,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f310,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f312,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,"The subject is vague and vast, I would suggest to pick another textbook for teaching reference part which are quite short ",Problem Solving,I am not much into the software part i.e.coding side. So the contents of the syllabus which involved software stuffs were quite difficult for me,good,good,available
64e5083c2e50abe298a9f315,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Not explained some topics detailed,good,good,moreCopiesRequired
64e5083c2e50abe298a9f31c,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,None,Problem Solving,Nothing to specify,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f319,21CS360,Assembly Language Programming,2022-23,5,5,5,4,5,4,NA,NA,appropriate,Nothing,Problem Solving,-,good,good,available
64e5083c2e50abe298a9f31e,21CS360,Assembly Language Programming,2022-23,1,2,3,4,4,4,NA,NA,appropriate,Nothing,Problem Solving,Commands,good,good,available
64e5083c2e50abe298a9f321,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,tutorials,The boundary is vast,excellent,good,available
64e5083c2e50abe298a9f31d,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,notAppropriate,Nothing,Problem Solving,-,good,average,available
64e5083c2e50abe298a9f2c3,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Teaching is good,tutorials,Nothing,good,good,Lack of text boo b
64e5083c2e50abe298a9f2d0,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Problems r k,Problem Solving,Nothing,excellent,excellent,notAvailable
64e5083c2e50abe298a9f2d4,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nope,tutorials,Nope,good,good,moreCopiesRequired
64e5083c2e50abe298a9f2dc,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Teaching was excellent but strict.,Strategies has been clearly understood,No,excellent,good,moreCopiesRequired
64e5083c2e50abe298a9f2e0,21CS360,Assembly Language Programming,2022-23,3,3,3,4,4,4,NA,NA,changesRequired,NA,Problem Solving,nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f2e8,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,Strategies has been clearly understood,The complexity of almost all the topics,good,good,moreCopiesRequired
64e5083c2e50abe298a9f300,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f30f,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Perfect,tutorials,-,excellent,excellent,available
64e5083c2e50abe298a9f318,21CS360,Assembly Language Programming,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nothing,Enterprise method has been understood,No,good,good,moreCopiesRequired
64e5083c2e50abe298a9f31b,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,tutorials,-,excellent,excellent,available
64e5083c2e50abe298a9f2e2,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,tutorials,good,excellent,excellent,available
64e5083c2e50abe298a9f2ea,21CS360,Assembly Language Programming,2022-23,4,5,5,5,5,5,NA,NA,changesRequired,Nothing,Problem Solving,good,good,good,available
64e5083c2e50abe298a9f2ee,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Good,Strategies has been clearly understood,More advance content required,good,excellent,available
64e5083c2e50abe298a9f2f0,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nothing,Problem Solving,good,excellent,good,notAvailable
64e5083c2e50abe298a9f2ef,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nothing,tutorials,-,excellent,excellent,available
64e5083c2e50abe298a9f2f4,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,No,Enterprise method has been understood,No,excellent,good,available
64e5083c2e50abe298a9f2c0,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,good programming structure,Nothing,good,good,available
64e5083c2e50abe298a9f2cf,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,changesRequired,Teaching was very good and especially the project presentation which we were doing throughout the semester as 4 different reviews. That was a very good experience. Our presentation skill improved a lot for each presentation. So I will definitely recommend to retain this concept of doing presentation for juniors too.,good understanding,Nothing,excellent,excellent,notAvailable
64e5083c2e50abe298a9f2dd,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,No,Problem Solving,More time consuming,average,average,notAvailable
64e5083c2e50abe298a9f2f3,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,-,good,excellent,available
64e5083c2e50abe298a9f2fd,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No proper material available for the whole course.,Problem Solving,Lots of concepts,good,excellent,notAvailable
64e5083c2e50abe298a9f304,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Yet not,Problem Solving,Nothing,excellent,good,available
64e5083c2e50abe298a9f30b,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Enterprise method has been understood,Minimum time to cover the entire syllabus,excellent,excellent,notAvailable
64e5083c2e50abe298a9f30c,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,Minimum time to cover the entire syllabus,good,excellent,notAvailable
64e5083c2e50abe298a9f316,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Superb,tutorials,No,excellent,excellent,available
64e5083c2e50abe298a9f314,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,good understanding,Nothing,good,good,available
64e5083c2e50abe298a9f2f2,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nothing,tutorials,-,good,good,moreCopiesRequired
64e5083c2e50abe298a9f2f8,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,tutorials,Nothing,excellent,good,available
64e5083c2e50abe298a9f302,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,No,Problem Solving,So many topics is little bit tough to me,good,good,moreCopiesRequired
64e5083c2e50abe298a9f309,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,None,tutorials,Nothing to specify,excellent,excellent,available
64e5083c2e50abe298a9f317,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Perfect,Problem Solving,No,excellent,good,available
64e5083c2e50abe298a9f31f,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Need more materials,Problem Solving,There is no proper material for the whole course as a one book. Need to refer from various sources and books.,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f2c4,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f2c6,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Good enough,good understanding,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f2d3,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,teaching was nice,Problem Solving,Nothing,good,excellent,available
64e5083c2e50abe298a9f2c2,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f2c5,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,None,Strategies has been clearly understood,None,good,good,available
64e5083c2e50abe298a9f2c8,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,None,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f2cc,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Nill,Problem Solving,Over course outcomes,good,good,available
64e5083c2e50abe298a9f2d1,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f2df,21CS360,Assembly Language Programming,2022-23,3,1,4,1,2,1,NA,NA,appropriate,No,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f2f7,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Lab progrmas are very useful,Nothing,good,good,available
64e5083c2e50abe298a9f2d5,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,"At the beginning of the course ,the course outcomes must be provided",Problem Solving,Not proper scheduling of course outcomes,good,good,available
64e5083c2e50abe298a9f2e4,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,changesRequired,No,Problem Solving,The past Cos were not covered fully,good,good,available
64e5083c2e50abe298a9f2e5,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f2e9,21CS360,Assembly Language Programming,2022-23,4,4,4,4,4,4,NA,NA,changesRequired,Tutorails can b solved more,Problem Solving,good,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f2ec,21CS360,Assembly Language Programming,2022-23,5,4,4,5,3,3,NA,NA,changesRequired,Nothing,Problem Solving,Nothing,good,average,moreCopiesRequired
64e5083c2e50abe298a9f2f5,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Not enough time to workout the sums,Problem Solving,good,good,good,available
64e5083c2e50abe298a9f2f6,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f311,21CS360,Assembly Language Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,More classes must be,good,good,available
64e5083c2e50abe298a9f2f9,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Nothing,tutorials,Nothing,good,good,available
64e5083c2e50abe298a9f2fa,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing to say everything is fine,Lab progrmas are very useful,Studying various complex concepts which are actually very shallow for application with our domain,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f2fc,21CS360,Assembly Language Programming,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nothing,tutorials,Nothing,good,good,available
64e5083c2e50abe298a9f305,21CS360,Assembly Language Programming,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Nope it is super nice,Problem Solving,good,good,good,moreCopiesRequired
64e5083c2e50abe298a9f30a,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Concepts were okay. But not enough time to try all the book back numericals,Problem Solving,Lots of concepts,good,good,available
64e5083c2e50abe298a9f30d,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,tutorials,Nothing,good,good,available
64e5083c2e50abe298a9f30e,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No more suggestions,Problem Solving,good,good,average,notAvailable
64e5083c2e50abe298a9f31a,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Teaching was good,Problem Solving,Nothing,good,excellent,available
64e5083c2e50abe298a9f320,21CS360,Assembly Language Programming,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Nothing,good understanding,The boundary is vast,excellent,good,available
64ddb7cab0ba59fb4ea9b4c6,22CH130,Chemistry,2022-23,4,5,3,3,4,4,NA,NA,changesRequired,No,Good practical,Better relationship with engineering,good,good,moreCopiesRequired
64ddba22b0ba59fb4ea9b506,22CH130,Chemistry,2022-23,3,2,2,1,4,1,1,4,appropriate,Nill,Good topics,Over course outcomes,good,good,available
64ddb7cbb0ba59fb4ea9b4c8,22CH130,Chemistry,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,Good,Nothing,good,good,moreCopiesRequired
64ca0f3a30dc172c37eaca4d,22CH130,Chemistry,2022-2023,5,5,5,5,4,4,4,4,appropriate,None,Professor,None,good,good,available
64ddb6bab0ba59fb4ea9b49a,22CH130,Chemistry,2022,4,4,4,4,4,4,4,4,appropriate,None,Water 💧concept,None,good,good,moreCopiesRequired
64ce252586e6dcdf403b99cd,22CH130,Chemistry,2022-23,5,5,5,5,5,5,5,5,appropriate,Nothing,Laboratory experience,Nothing,good,good,available
64ddb81ab0ba59fb4ea9b4d4,22CH130,Chemistry,2022,5,5,5,5,5,5,5,5,appropriate,Good,..,Nope,good,good,available
64ca98460086a67bfe057a72,22CH130,Chemistry,2022-23,5,5,5,5,5,5,5,5,appropriate,Good enough,Concepts,Nothing,excellent,excellent,available
64ddb51ab0ba59fb4ea9b466,22CH190,Chemistry lab,2022-2023,4,4,4,4,5,5,5,5,appropriate,No,Involvement,Nothing,good,excellent,available
64ca9f9e0086a67bfe057a8c,22CH190,Chemistry Lab,2022-23,5,5,5,5,5,5,5,5,appropriate,Teaching was excellent but strict.,Concepts,Lab sessions were so strict,good,good,available
64ce23b886e6dcdf403b99c1,22CHAA0,Environmental science,2022-23,5,5,5,5,5,5,5,5,appropriate,Nothing,Presentation part,Nothing,good,good,available
64ca9e000086a67bfe057a86,22CHAA0,Environmental science,2022-23,5,5,5,5,5,5,5,5,appropriate,Teaching was very good and especially the project presentation which we were doing throughout the semester as 4 different reviews. That was a very good experience. Our presentation skill improved a lot for each presentation. So I will definitely recommend to retain this concept of doing presentation for juniors too.,Group project presentation and faculty,Nothing,excellent,excellent,notAvailable
64ca9dfe0086a67bfe057a84,22CHAA0,Environmental science,2022-23,5,5,5,5,5,5,5,5,appropriate,Teaching was very good and especially the project presentation which we were doing throughout the semester as 4 different reviews. That was a very good experience. Our presentation skill improved a lot for each presentation. So I will definitely recommend to retain this concept of doing presentation for juniors too.,Group project presentation and faculty,Nothing,excellent,excellent,notAvailable
64ce245b86e6dcdf403b99c5,22CS150,Engineering exploration,2022-23,5,5,5,5,5,5,5,5,appropriate,Nothing,Knowledge about engineering course,Nothing,good,good,available
64ddb775b0ba59fb4ea9b4b6,22CS150,Foundations of computer Programming,1,5,5,5,5,5,5,5,5,appropriate,Nothing,Nothing,Nothing,good,good,available
64e7762300237b6039ffce7d,22CS150,Engineering Exploration,2022,5,5,5,5,5,5,5,5,appropriate,null,concepts were interesting,null,excellent,excellent,available
64ddb61ab0ba59fb4ea9b488,22CS150,Engineering exploration,2022-2023,5,5,5,5,5,5,5,5,appropriate,No,This is the class we discussed new things,No,excellent,excellent,available
64ddb863b0ba59fb4ea9b4dc,22CS150,Engineering exploration,2022-2023,5,5,5,5,5,5,NA,NA,appropriate,Better,Interested course,No,excellent,excellent,available
64df08153558d457916ce150,22CS150,Engineering exploration,2022,3,1,4,1,2,1,3,NA,appropriate,No,We gained good knowledge,Nothing,good,good,available
64ca96a30086a67bfe057a68,22CS150,Engineering exploration,2022-23,5,5,5,5,5,5,5,5,appropriate,Good enough,Easy to learn,Nothing,excellent,excellent,available
64ddb51bb0ba59fb4ea9b468,22CS150,Engineering Exploration,1,4,5,5,5,4,5,4,4,changesRequired,Nope,Syllabus,Nope,good,good,moreCopiesRequired
64ddb65bb0ba59fb4ea9b48e,22CS150,Engineering Exploration,2022,3,2,3,4,5,2,3,3,changesRequired,The classes could have been more engaging rather than being just based on the construct of the flow of syllabus,The practicality the course involved,It was too much of creativity for me,average,average,available
64ddbaedb0ba59fb4ea9b51a,22CS150,ENGINEERING EXPLORATION,2022-23,NA,NA,1,4,NA,2,NA,NA,appropriate,Best experience,Best experience,Nill,excellent,excellent,available
64ddb9acb0ba59fb4ea9b500,22CS150,Engeneering exploration,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Good,No,excellent,excellent,notAvailable
64ddb94db0ba59fb4ea9b4fa,22CS150,Engineering Exploration,2022,5,5,5,5,5,5,NA,NA,appropriate,..,Content delivery,More advance content required,excellent,excellent,available
64ddb9e5b0ba59fb4ea9b504,22CS150,Engineering exploration,2022-23,4,3,4,3,4,3,NA,NA,changesRequired,No,Application oriented,More time consuming,average,average,notAvailable
64ddb5fdb0ba59fb4ea9b47c,22CS150,Engineering exploration,2022,4,5,4,3,4,3,4,3,changesRequired,"At the beginning of the course ,the course outcomes must be provided",General thinkings,Not proper scheduling of course outcomes,good,good,available
64ddb991b0ba59fb4ea9b4fc,22CS150,Engineering Exploration,2022,5,5,5,5,5,5,NA,NA,appropriate,None,It was a good one,Nothing to specify,excellent,excellent,available
64ca0d5530dc172c37eaca49,22CS160,Foundations of computer programming,2022-2023,3,3,3,4,4,4,4,4,changesRequired,Finish the portions fully,.,Portions are not fully taught,good,good,moreCopiesRequired
64ddb56ab0ba59fb4ea9b46c,22CS160,Foundations of computer programming,2022,5,4,3,4,4,4,4,4,changesRequired,No proper followance of course outcomes,Introduction of programming,Course outcomes,average,average,notAvailable
64df089d3558d457916ce152,22CS160,Foundations of Computer Programming,2022,5,5,5,5,5,5,5,5,appropriate,No,Activities conducted were amazing,No,excellent,excellent,available
64e5083c2e50abe298a9f26c,22CS160,Foudations of Computer Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Good enough,good programming structure,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f26f,22CS160,Foudations of Computer Programming,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nill,tutorials,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f271,22CS160,Foudations of Computer Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Good,good understanding,Nope,good,good,available
64e5083c2e50abe298a9f285,22CS160,Foudations of Computer Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,good programming structure,Nothing,good,good,available
64e5083c2e50abe298a9f287,22CS160,Foudations of Computer Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,We weren't aware of some concepts which wasn't taught due to short period,Problem Solving,Not all concepts were taught due to lack of time,good,good,moreCopiesRequired
64e5083c2e50abe298a9f28f,22CS160,Foudations of Computer Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Tutorails can b solved more,Problem Solving,good,good,excellent,moreCopiesRequired
64cdd8c0a44336007a5a35d4,22CS160,Foundation of computer programming,2022-2023,5,5,5,3,3,2,NA,NA,appropriate,No,Theory cum practical course,The past Cos were not covered fully,excellent,good,available
64ddb921b0ba59fb4ea9b4f4,22CS160,Foundation of computer programming,2023,4,5,4,5,4,5,3,4,appropriate,Nothing,Good teaching,Can give still more questions to solve,excellent,good,notAvailable
64e5083c2e50abe298a9f26b,22CS160,Foudations of Computer Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,NA,good understanding,None,good,good,available
64e5083c2e50abe298a9f26a,22CS160,Foudations of Computer Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f273,22CS160,Foudations of Computer Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Teaching was good,tutorial solving,Lab sessions were so strict,good,good,Lack of text boo b
64e5083c2e50abe298a9f27b,22CS160,Foudations of Computer Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,"At the beginning of the course ,the course outcomes must be provided",tutorials,Not proper scheduling of course outcomes,good,good,available
64e5083c2e50abe298a9f27d,22CS160,Foudations of Computer Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,GOOD,good understanding,Nothing,average,good,available
64e5083c2e50abe298a9f27e,22CS160,Foudations of Computer Programming,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,good programming structure,Nothing,good,good,available
64e5083c2e50abe298a9f280,22CS160,Foudations of Computer Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,More advance content required,excellent,excellent,available
64e5083c2e50abe298a9f283,22CS160,Foudations of Computer Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,More time consuming,average,average,notAvailable
64e5083c2e50abe298a9f294,22CS160,Foudations of Computer Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Good,Strategies has been clearly understood,More advance content required,good,excellent,available
64e5083c2e50abe298a9f29c,22CS160,Foudations of Computer Programming,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f29e,22CS160,Foudations of Computer Programming,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,good programming structure,Nothing,excellent,good,available
